mp_rgb_img,left_hand_skel_data,right_hand_skel_data,nuitrack_rgb_image,nuitrack_skel_data
,1703220289.2495286,1703220288.2774572,,1703220295.1094475
,1703220289.2934258,1703220288.3214192,,1703220295.1613767
,1703220289.3062768,1703220288.3377779,,1703220295.2054448
,1703220289.3494694,1703220288.3814807,,1703220295.2494445
,1703220289.393432,1703220288.4254243,,1703220295.2494552
,1703220289.4374256,1703220288.4735239,,1703220295.294251
,1703220289.437438,1703220288.4735355,,1703220295.2979214
,1703220289.4815257,1703220288.5174675,,1703220295.3606088
,1703220289.506037,1703220288.537714,,1703220295.4014325
,1703220289.5495043,1703220288.5814748,,1703220295.4014409
,1703220289.5974197,1703220288.6254206,,1703220295.458736
,1703220289.6416385,1703220288.6694365,,1703220295.4941673
,1703220289.6416516,1703220288.7135575,,1703220295.5374448
,1703220289.6854823,1703220288.713573,,1703220295.5374582
,1703220289.7050173,1703220288.7574425,,1703220295.5949166
,1703220289.749495,1703220288.7719057,,1703220295.5984626
,1703220289.7974246,1703220288.8174613,,1703220295.6414394
,1703220289.8418324,1703220288.8614116,,1703220295.693647
,1703220289.8418496,1703220288.909488,,1703220295.7374403
,1703220289.8854392,1703220288.9095273,,1703220295.781512
,1703220289.905989,1703220288.9535031,,1703220295.7815304
,1703220289.9494717,1703220288.9720013,,1703220295.829433
,1703220289.9934251,1703220289.0134683,,1703220295.8672986
,1703220290.0374382,1703220289.0614345,,1703220295.913473
,1703220290.0814974,1703220289.109547,,1703220295.9614565
,1703220290.0815191,1703220289.1099796,,1703220296.0054355
,1703220290.1254253,1703220289.1546109,,1703220296.0054467
,1703220290.1393895,1703220289.1720603,,1703220296.0497084
,1703220290.1814697,1703220289.2135122,,1703220296.0655382
,1703220290.2294533,1703220289.2574182,,1703220296.1094122
,1703220290.2774396,1703220289.3054264,,1703220296.1574733
,1703220290.2774708,1703220289.349463,,1703220296.201443
,1703220290.3214514,1703220289.3494735,,1703220296.2494411
,1703220290.3395894,1703220289.3934233,,1703220296.2494552
,1703220290.3814921,1703220289.4057083,,1703220296.293443
,1703220290.4254265,1703220289.4494507,,1703220296.29573
,1703220290.4694557,1703220289.4934163,,1703220296.3374236
,1703220290.5175567,1703220289.537423,,1703220296.3814468
,1703220290.5175717,1703220289.585489,,1703220296.4294362
,1703220290.5614367,1703220289.5855029,,1703220296.4734435
,1703220290.5731506,1703220289.6334307,,1703220296.5214508
,1703220290.6134405,1703220289.638952,,1703220296.5654109
,1703220290.65741,1703220289.685485,,1703220296.6094358
,1703220290.7014177,1703220289.7334197,,1703220296.6575089
,1703220290.7494533,1703220289.781503,,1703220296.7014256
,1703220290.7494695,1703220289.7815158,,1703220296.7014384
,1703220290.7894404,1703220289.8254335,,1703220296.7454202
,1703220290.8078136,1703220289.838993,,1703220296.74543
,1703220290.853458,1703220289.8814669,,1703220296.7894435
,1703220290.90142,1703220289.9254146,,1703220296.7979467
,1703220290.9454443,1703220289.9694529,,1703220296.8414233
,1703220290.9454587,1703220290.0134587,,1703220296.8937495
,1703220290.9894223,1703220290.0134778,,1703220296.9414647
,1703220291.0068831,1703220290.0574307,,1703220296.9414794
,1703220291.049495,1703220290.0728338,,1703220296.9931335
,1703220291.0934346,1703220290.113449,,1703220296.9984407
,1703220291.1374478,1703220290.161431,,1703220297.0414352
,1703220291.181444,1703220290.2094393,,1703220297.127469
,1703220291.181456,1703220290.2094522,,1703220297.1694262
,1703220291.2254245,1703220290.253421,,1703220297.1694448
,1703220291.2404401,1703220290.271813,,1703220297.2281399
,1703220291.2814837,1703220290.3174794,,1703220297.2632802
,1703220291.3254192,1703220290.365423,,1703220297.30945
,1703220291.3735945,1703220290.413457,,1703220297.3534586
,1703220291.4214673,1703220290.413471,,1703220297.3534682
,1703220291.421483,1703220290.457419,,1703220297.3974385
,1703220291.4654424,1703220290.4733276,,1703220297.399791
,1703220291.473456,1703220290.517593,,1703220297.4414477
,1703220291.5174391,1703220290.5614493,,1703220297.4854429
,1703220291.561427,1703220290.605488,,1703220297.5294206
,1703220291.6054292,1703220290.6494896,,1703220297.5734143
,1703220291.6534622,1703220290.6495352,,1703220297.5734239
,1703220291.6534717,1703220290.6974363,,1703220297.6214569
,1703220291.6974313,1703220290.7066464,,1703220297.632469
,1703220291.7063177,1703220290.7534418,,1703220297.6734314
,1703220291.7494826,1703220290.797439,,1703220297.7214844
,1703220291.79741,1703220290.8414576,,1703220297.7654197
,1703220291.8414438,1703220290.8414721,,1703220297.8134618
,1703220291.8414571,1703220290.8854873,,1703220297.8134766
,1703220291.8855245,1703220290.9064693,,1703220297.8574276
,1703220291.90687,1703220290.9494236,,1703220297.867915
,1703220291.9534643,1703220290.9934242,,1703220297.9094257
,1703220291.9974136,1703220291.0414617,,1703220297.9534614
,1703220292.0454457,1703220291.041479,,1703220297.9974327
,1703220292.045454,1703220291.0854554,,1703220298.0414157
,1703220292.0895076,1703220291.1074529,,1703220298.0414245
,1703220292.1089585,1703220291.1494648,,1703220298.0854492
,1703220292.1494763,1703220291.1934323,,1703220298.1004848
,1703220292.1934075,1703220291.241437,,1703220298.1454244
,1703220292.2374425,1703220291.241446,,1703220298.1894655
,1703220292.2374504,1703220291.285437,,1703220298.2334254
,1703220292.285451,1703220291.3065615,,1703220298.277433
,1703220292.3078163,1703220291.3494482,,1703220298.2774465
,1703220292.349454,1703220291.3974245,,1703220298.321493
,1703220292.3934317,1703220291.4414487,,1703220298.3332467
,1703220292.4374409,1703220291.4414556,,1703220298.373415
,1703220292.481444,1703220291.4894404,,1703220298.4215271
,1703220292.4814572,1703220291.5092447,,1703220298.4694164
,1703220292.5254197,1703220291.5494957,,1703220298.4694245
,1703220292.5359483,1703220291.5974202,,1703220298.5134442
,1703220292.5774307,1703220291.6414573,,1703220298.531502
,1703220292.6254191,1703220291.641471,,1703220298.5734317
,1703220292.6734219,1703220291.6894193,,1703220298.6214695
,1703220292.721469,1703220291.7063293,,1703220298.6654184
,1703220292.721488,1703220291.7534337,,1703220298.7094228
,1703220292.7654355,1703220291.8014348,,1703220298.7094321
,1703220292.7756696,1703220291.8454225,,1703220298.753451
,1703220292.817476,1703220291.8454313,,1703220298.7679873
,1703220292.8614476,1703220291.889435,,1703220298.8134668
,1703220292.9054527,1703220291.90688,,1703220298.8574512
,1703220292.949448,1703220291.9494562,,1703220298.905434
,1703220292.9494653,1703220291.993425,,1703220298.905448
,1703220292.9934165,1703220292.0374522,,1703220298.9494336
,1703220293.008364,1703220292.0814574,,1703220298.9681015
,1703220293.0494654,1703220292.081469,,1703220299.0296557
,1703220293.0934381,1703220292.1254265,,1703220299.073483
,1703220293.1374288,1703220292.141157,,1703220299.1174476
,1703220293.1814678,1703220292.181454,,1703220299.1174629
,1703220293.181475,1703220292.22542,,1703220299.1646314
,1703220293.2254436,1703220292.2734466,,1703220299.168622
,1703220293.2404175,1703220292.2734618,,1703220299.230071
,1703220293.281442,1703220292.3214986,,1703220299.2774332
,1703220293.3254201,1703220292.3422377,,1703220299.2774441
,1703220293.3694336,1703220292.3854494,,1703220299.3294387
,1703220293.4134576,1703220292.4294593,,1703220299.3336954
,1703220293.4134684,1703220292.473454,,1703220299.377452
,1703220293.4574366,1703220292.5175483,,1703220299.4305341
,1703220293.4764853,1703220292.517583,,1703220299.4774275
,1703220293.5214765,1703220292.5614324,,1703220299.4774399
,1703220293.5654118,1703220292.5741963,,1703220299.5214427
,1703220293.6135066,1703220292.617497,,1703220299.5338178
,1703220293.6135235,1703220292.6654556,,1703220299.5978627
,1703220293.6614492,1703220292.7094517,,1703220299.6414497
,1703220293.6754122,1703220292.709464,,1703220299.685434
,1703220293.7174673,1703220292.7589414,,1703220299.685446
,1703220293.7614143,1703220292.7756813,,1703220299.7334201
,1703220293.8054426,1703220292.8174691,,1703220299.7346694
,1703220293.8054595,1703220292.8614397,,1703220299.7774186
,1703220293.8494544,1703220292.9054627,,1703220299.8318915
,1703220293.8743138,1703220292.949448,,1703220299.8734527
,1703220293.9174483,1703220292.9494767,,1703220299.8734658
,1703220293.9614158,1703220292.99742,,1703220299.9214597
,1703220294.0054102,1703220293.0083587,,1703220299.9628563
,1703220294.0494468,1703220293.0494757,,1703220300.0054436
,1703220294.0494604,1703220293.093449,,1703220300.0494456
,1703220294.09342,1703220293.1374328,,1703220300.049452
,1703220294.102465,1703220293.1814623,,1703220300.0934834
,1703220294.1494448,1703220293.1814754,,1703220300.1321447
,1703220294.1934228,1703220293.2254462,,1703220300.1774254
,1703220294.2414305,1703220293.2415328,,1703220300.1774337
,1703220294.2854676,1703220293.285493,,1703220300.2214365
,1703220294.2854855,1703220293.3294227,,1703220300.330934
,1703220294.329435,1703220293.3734097,,1703220300.3734505
,1703220294.3419816,1703220293.4174476,,1703220300.3734624
,1703220294.3855002,1703220293.4174645,,1703220300.3734703
,1703220294.4294333,1703220293.4614463,,1703220300.417493
,1703220294.4734817,1703220293.4764998,,1703220300.466028
,1703220294.5174453,1703220293.5174546,,1703220300.50945
,1703220294.5174563,1703220293.561414,,1703220300.5094602
,1703220294.561422,1703220293.605413,,1703220300.566177
,1703220294.5760498,1703220293.649448,,1703220300.5966766
,1703220294.6174536,1703220293.6494546,,1703220300.6414425
,1703220294.6654277,1703220293.693432,,1703220300.6854525
,1703220294.7094333,1703220293.709049,,1703220300.685464
,1703220294.7535198,1703220293.7494497,,1703220300.729468
,1703220294.753536,1703220293.7934475,,1703220300.76429
,1703220294.7974381,1703220293.837441,,1703220300.8094401
,1703220294.8096411,1703220293.8814425,,1703220300.8534245
,1703220294.8575325,1703220293.8814511,,1703220300.8534331
,1703220294.905436,1703220293.9254217,,1703220300.8974328
,1703220294.9494534,1703220293.9413505,,1703220300.931659
,1703220294.949471,1703220293.981446,,1703220300.9734511
,1703220294.9934185,1703220294.0254133,,1703220301.017511
,1703220295.0092747,1703220294.0734255,,1703220301.0175347
,1703220295.049468,1703220294.117423,,1703220301.061434
,1703220295.0934255,1703220294.117433,,1703220301.0693789
,1703220295.1374176,1703220294.1614442,,1703220301.130413
,1703220295.1814537,1703220294.174935,,1703220301.173443
,1703220295.1814678,1703220294.2174587,,1703220301.22144
,1703220295.2254772,1703220294.2614489,,1703220301.2654378
,1703220295.2410812,1703220294.305413,,1703220301.309436
,1703220295.28149,1703220294.349447,,1703220301.309448
,1703220295.325485,1703220294.349461,,1703220301.3534539
,1703220295.3694358,1703220294.3934212,,1703220301.3534656
,1703220295.413441,1703220294.4092662,,1703220301.4001493
,1703220295.4134603,1703220294.4494667,,1703220301.432059
,1703220295.4574862,1703220294.4934163,,1703220301.47344
,1703220295.476478,1703220294.5374243,,
,1703220295.5174372,1703220294.5854378,,
,1703220295.5614235,1703220294.5854511,,
,1703220295.605421,1703220294.6334374,,
,1703220295.6534584,1703220294.6409788,,
,1703220295.6534693,1703220294.6814458,,
,1703220295.6974351,1703220294.7255287,,
,1703220295.7098188,1703220294.7694092,,
,1703220295.7535503,1703220294.8134456,,
,1703220295.801552,1703220294.8134692,,
,1703220295.8454866,1703220294.85754,,
,1703220295.8455062,1703220294.876095,,
,1703220295.889471,1703220294.9174337,,
,1703220295.9179075,1703220294.9654212,,
,1703220295.9654298,1703220295.00943,,
,1703220296.0094156,1703220295.0094416,,
,1703220296.0574548,1703220295.0574677,,
,1703220296.0574713,1703220295.0762677,,
,1703220296.1014216,1703220295.117464,,
,1703220296.1099343,1703220295.161413,,
,1703220296.1574879,1703220295.2094152,,
,1703220296.2014453,1703220295.2094226,,
,1703220296.2494416,1703220295.2574534,,
,1703220296.249477,1703220295.2695549,,
,1703220296.3082955,1703220295.3134372,,
,1703220296.3440413,1703220295.3574631,,
,1703220296.3854425,1703220295.4014473,,
,1703220296.4294274,1703220295.445518,,
,1703220296.4734502,1703220295.445537,,
,1703220296.517459,1703220295.4934552,,
,1703220296.5174763,1703220295.5098813,,
,1703220296.5614376,1703220295.5534687,,
,1703220296.5758314,1703220295.597418,,
,1703220296.617435,1703220295.641447,,
,1703220296.6614172,1703220295.6895063,,
,1703220296.7054265,1703220295.6895235,,
,1703220296.7494442,1703220295.7374308,,
,1703220296.7494583,1703220295.742375,,
,1703220296.7974293,1703220295.7854319,,
,1703220296.810706,1703220295.8294454,,
,1703220296.8534622,1703220295.8774397,,
,1703220296.901417,1703220295.9294188,,
,1703220296.9494853,1703220295.929432,,
,1703220296.949494,1703220295.965436,,
,1703220296.9934204,1703220295.9763646,,
,1703220297.0106566,1703220296.0174959,,
,1703220297.0534794,1703220296.0614488,,
,1703220297.0974479,1703220296.1054273,,
,1703220297.1414213,1703220296.1494708,,
,1703220297.1854482,1703220296.1494858,,
,1703220297.1854613,1703220296.193498,,
,1703220297.2294137,1703220296.2166152,,
,1703220297.2444358,1703220296.2574742,,
,1703220297.285443,1703220296.3082957,,
,1703220297.3294246,1703220296.3534453,,
,1703220297.3734362,1703220296.401411,,
,1703220297.4174485,1703220296.4454582,,
,1703220297.4174597,1703220296.4454784,,
,1703220297.4614317,1703220296.4894512,,
,1703220297.4778585,1703220296.511232,,
,1703220297.5214505,1703220296.5534906,,
,1703220297.5694258,1703220296.5974386,,
,1703220297.6134706,1703220296.6414452,,
,1703220297.613483,1703220296.6854641,,
,1703220297.6574814,1703220296.6854832,,
,1703220297.6715524,1703220296.7334232,,
,1703220297.7134578,1703220296.7446535,,
,1703220297.7614481,1703220296.7854455,,
,1703220297.8054352,1703220296.8334165,,
,1703220297.849482,1703220296.877432,,
,1703220297.8494978,1703220296.877444,,
,1703220297.8974473,1703220296.925521,,
,1703220297.9103568,1703220296.9444952,,
,1703220297.9534607,1703220296.985457,,
,1703220298.001459,1703220297.0294504,,
,1703220298.0494971,1703220297.0734537,,
,1703220298.0495129,1703220297.1214647,,
,1703220298.0935073,1703220297.121478,,
,1703220298.1105223,1703220297.1654425,,
,1703220298.1534388,1703220297.177879,,
,1703220298.1974335,1703220297.2215037,,
,1703220298.2454302,1703220297.2694166,,
,1703220298.245445,1703220297.317465,,
,1703220298.289478,1703220297.3174787,,
,1703220298.3118477,1703220297.3654263,,
,1703220298.3534248,1703220297.3790877,,
,1703220298.401409,1703220297.425458,,
,1703220298.445432,1703220297.4694417,,
,1703220298.4454424,1703220297.5135746,,
,1703220298.4934227,1703220297.5135927,,
,1703220298.5117095,1703220297.5614264,,
,1703220298.5574632,1703220297.5780084,,
,1703220298.601433,1703220297.6214652,,
,1703220298.645443,1703220297.6654434,,
,1703220298.6454465,1703220297.7094283,,
,1703220298.6934583,1703220297.7534397,,
,1703220298.7117915,1703220297.7534547,,
,1703220298.7534397,1703220297.797443,,
,1703220298.7974262,1703220297.8100514,,
,1703220298.8460364,1703220297.8534334,,
,1703220298.8934612,1703220297.8974578,,
,1703220298.893477,1703220297.9414196,,
,1703220298.937426,1703220297.9854527,,
,1703220298.943749,1703220297.9854655,,
,1703220298.985446,1703220298.029429,,
,1703220299.029469,1703220298.0448172,,
,1703220299.0734959,1703220298.0854402,,
,1703220299.1174483,1703220298.1294236,,
,1703220299.1174629,1703220298.17344,,
,1703220299.161453,1703220298.2214837,,
,1703220299.179154,1703220298.2214975,,
,1703220299.2254624,1703220298.2654297,,
,1703220299.273427,1703220298.278613,,
,1703220299.3174613,1703220298.3215053,,
,1703220299.317475,1703220298.365447,,
,1703220299.3614438,1703220298.4094186,,
,1703220299.3794012,1703220298.4534454,,
,1703220299.42544,1703220298.4534576,,
,1703220299.4734447,1703220298.497423,,
,1703220299.5174584,1703220298.5116997,,
,1703220299.5174754,1703220298.5574632,,
,1703220299.561456,1703220298.6014283,,
,1703220299.5801148,1703220298.6454306,,
,1703220299.6254663,1703220298.6454408,,
,1703220299.6701953,1703220298.6934707,,
,1703220299.7134452,1703220298.711789,,
,1703220299.7134593,1703220298.753451,,
,1703220299.7574744,1703220298.7974339,,
,1703220299.780584,1703220298.8414497,,
,1703220299.8214512,1703220298.8855147,,
,1703220299.8659048,1703220298.8855321,,
,1703220299.9094183,1703220298.9334705,,
,1703220299.9534678,1703220298.9437723,,
,1703220299.9534879,1703220298.9854417,,
